Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
6.48,0.2433817592111562,0.009846416939286291,-9.595927839843124,0.0841966652501981,-0.1075299995983904,-2.417537128588391,0.2468759884214119,0.01088263186686914,-9.597970613522353,0.3771273057,555132.02,17.8147554028,1320.65143448,17.81340598892645,-0.02451273445762547,0.2178904812913771,5.116038143710174,0.115827380108672,0.09928199206128915,-4.033078836539089,2.47814900178065,3.516852804977765,5.508655683852861,-3.235687559651106,-32.02955305813015,17.81340598892645,-0.02451273445762547,0.2178904812913771,1315.994708123879,-109.8159265895086,14.78519054089358,-4.447403957006812,8.887308297509417,14.78519054089359,17.02998690114451,-5.229249508996176,-0.002404541191405596, 2095.473853,-10.78144935, 13.55599912,-10.78144935,  1504.99393, 3.981870676, 13.55599912, 3.981870676, 3150.189285,77.0779675,2479.910303,45.48942532646092,4.227572257851543,35.42614904177339,4.3130286037922,4.3130106015349,0.6524970742581443,0.7075873661019211,343.0171185598416,0.988997852623047,0.006543324333865494,0.005266256200307381,-0.1476912284439958,-0.2873052210794482,0.5411984276001348,0.6719879561270555,0.4159232606188475,-0.2874034809717347,0.541039645580581,0.6721158033603399,0.4158553689789926,0.70079705245205,-0.078837830785586,29.594060557623,29.75960886589,-95.163853970093,-1627801.157377832,-18107864.60574972,10325686.12000893,-1636357.467424577,-18107093.4008451,10325686.12000893,0.027073920376918,4.3130106015349,-3.2625627403769e-09,5.98977811,0.999479538,1.52368616,34494361.1,87.3072167,3.49,-2.49977811,1,0,-0.523,-0.523,-0.534388222,-0.174,0.348,0,-0.178232834,-0.445582086,-0.445535783,-0.445535783,-0.445535783,0.0061359375,-1,0.613710372,0,343.042386,-343.042386,360,16.9576143,0.29591037,0.103404587,0.0920163647,0,0,0,-4.31301077,-4.29018117,-0.514636704,-0.517041245,0,0,0,-0,0,0,0.002,-0.445535783,-0.155491988,-0.155491988,0.116618991,0.116618991,-0.272110979,0,0,9.9,0.33,111839,203.343,1.29953,28.6182,427.371,-6.9238,1.2535,459.214,2498.8,129.955,129.955,29.5940609026625125,-95.1638552417241499,20908474.4069020934,0.246875988421411924
6.6,0.2523960110331918,-0.003090232276941699,-9.883357834197597,0.06495236064778365,-0.106823412059288,-2.367855054694853,0.2558684315053103,-0.001984103404857281,-9.885401135065713,0.4035301507,574235.8238,18.4278161723,1320.1339839,18.42638043690878,-0.01042884870605931,0.2297914562426993,5.100102665342574,0.1264269818944324,0.09879520711451231,-4.292007578502201,2.42242030364683,3.380146496549476,5.502786888445241,-3.428822545552083,-32.02579664737627,18.42638043690878,-0.01042884870605931,0.2297914562426993,1315.495225998619,-109.5218353783735,15.1991252221827,-4.947631913221697,9.170165746136854,15.19912522218271,17.50681228903105,-5.752905927745457,-0.002396473382012598, 2095.466495,-10.78144355, 13.55603197,-10.78144355, 1504.993424,  3.98192599, 13.55603197,  3.98192599, 3150.182237,77.07788891,2479.907775,45.48942276660988,4.227576568400557,35.42612459737521,4.3133141845465,4.3132961788956,0.6676616221663868,0.7215111981437293,341.8497309194282,0.9874402306879042,0.006746467325979342,0.005298431299596697,-0.1577599525335927,-0.2831963622938013,0.5342484806580373,0.6775730234232074,0.4186563975711712,-0.2832970994829178,0.5340854141576571,0.6777015652485476,0.4185882371355869,0.71448639561899,-0.032425385750902,29.594066236621,29.759614564363,-95.163856045705,-1627643.267670602,-18107877.76594663,10325687.91923123,-1636358.030815589,-18107092.31732812,10325687.91923123,0.027575289272787,4.3132961788956,0,5.96940335,0.999479528,1.52368613,34494361.7,87.3072152,3.49,-2.47940335,1,0,-0.523,-0.523,-0.534652894,-0.174,0.348,0,-0.178393558,-0.445983895,-0.445947804,-0.445947804,-0.445947804,0.0061359375,-1,0.628101926,0,341.874912,-341.874912,360,18.125088,0.316282785,0.113291684,0.101638791,0,0,0,-4.31329635,-4.29236753,-0.51489896,-0.517295434,0,0,0,-0,0,0,0.002,-0.445947804,-0.155635784,-0.155635784,0.116726838,0.116726838,-0.272362621,0,0,9.9,0.33,111757,203.195,1.29953,28.6165,427.374,-7.00125,1.32334,458.54,2496.97,129.954,129.954,29.5940665589513685,-95.1638573248389577,20908474.401375927,0.255868431505310301
6.72,0.2594556190500886,-0.01558624513805586,-10.16453382920924,0.05357133677739114,-0.1000518349729898,-2.313220962970769,0.2629040548713286,-0.01440864062870491,-10.16657780608309,0.4307394485,593279.8666,19.0389591532,1319.586032,19.03742479377971,0.004924782987116849,0.2416580352490696,5.083795623278332,0.1371795329597645,0.0987080930926249,-4.552315811282105,2.360928102845014,3.232264550101001,5.496449202133762,-3.625672680006702,-32.0215045172822,19.03742479377971,0.004924782987116849,0.2416580352490696,1314.96457206615,-109.2347711598089,15.59598790060596,-5.479027620910944,9.446024739103416,15.59598790060596,17.96396509415088,-6.306973756937084,-0.002400779443903767, 2095.459143,-10.78143777, 13.55606479,-10.78143777, 1504.992919,  3.98198126, 13.55606479,  3.98198126, 3150.175195,77.07781038,2479.905248,45.48942020877012,4.22758087556282,35.42610017218273,4.3136001117527,4.3135821019858,0.6830817655352804,0.7346143225673774,340.6481713609801,0.985730017869589,0.006953512401265686,0.005317495495999454,-0.1681062306333559,-0.2789278709065874,0.5270426923019238,0.683252179543101,0.4214163054181218,-0.2790311158762448,0.526875269407286,0.6833812924321664,0.4213479512393519,0.72726443006971,0.014820625489835,29.594072069224,29.759620416968,-95.163858325097,-1627485.439769892,-18107890.89126731,10325689.76711477,-1636358.656102371,-18107091.20028128,10325689.76711477,0.028076658168656,4.3135821019858,-3.2625627346755e-09,5.94843218,0.999479518,1.5236861,34494362.3,87.3072136,3.49,-2.45843218,1,0,-0.523,-0.523,-0.534922026,-0.174,0.348,0,-0.178518913,-0.446297283,-0.446268372,-0.446268372,-0.446268372,0.0061359375,-1,0.642025243,0,340.673264,-340.673264,360,19.326736,0.337251544,0.123704872,0.111782846,0,0,0,-4.31358227,-4.29437301,-0.515139519,-0.517540298,0,0,0,-0,0,0,0.002,-0.446268372,-0.155747662,-0.155747662,0.116810746,0.116810746,-0.272558408,0,0,9.9,0.33,111679,203.052,1.29953,28.6152,427.383,-7.06584,1.39187,457.876,2495.16,129.953,129.953,29.5940723680647579,-95.1638596114008948,20908474.3956870809,0.262904054871328619
6.84,0.2657413427262514,-0.02714064716632594,-10.43897530555413,0.05250019843503867,-0.09222886898175645,-2.255685426650255,0.2691635207998279,-0.02589012126039231,-10.44102010032276,0.4587440826,612262.3064,19.6481252421,1319.0075284,19.64647757568244,0.02159436323683561,0.2535312198924853,5.066944262876103,0.1484429141918926,0.09885952376422916,-4.812593366593584,2.293080694058025,3.07308706407803,5.489549502950549,-3.825388809343049,-32.01702600428921,19.64647757568244,0.02159436323683561,0.2535312198924853,1314.402672292408,-108.9554624917046,15.97442450003938,-6.041665725838091,9.714157847057638,15.97442450003938,18.39990687880553,-6.891461870613477,-0.002380113966017949, 2095.451796,-10.78143198, 13.55609759,-10.78143198, 1504.992414, 3.982036488, 13.55609759, 3.982036488, 3150.168158,77.07773191,2479.902723,45.48941765288586,4.227585179432154,35.42607576566387,4.3138851970434,4.3138671930281,0.69859524503197,0.7469952265669167,339.4132197843716,0.9838593690448492,0.007162911008351787,0.005324356486731864,-0.1787206923569852,-0.2745001035685518,0.5195817081000252,0.6890139827079723,0.424198389178475,-0.2746058860086497,0.5194098585173853,0.6891435399350353,0.4241299183153236,0.73934182573823,0.062971205068519,29.59407804871,29.759626416959,-95.163860819776,-1627327.677422472,-18107903.98259799,10325691.66152984,-1636359.347031244,-18107090.05058728,10325691.66152984,0.028578027064525,4.3138671930281,0,5.92687821,0.999479507,1.52368607,34494363,87.3072119,3.49,-2.43687821,1,0,-0.523,-0.523,-0.535192787,-0.174,0.348,0,-0.178628932,-0.44657233,-0.446545057,-0.446545057,-0.446545057,0.0061359375,-1,0.655749374,0,339.438221,-339.438221,360,20.5617786,0.358803036,0.134647247,0.12245446,0,0,0,-4.31386736,-4.29621483,-0.515360446,-0.51774056,0,0,0,-0,0,0,0.002,-0.446545057,-0.155844225,-0.155844225,0.116883169,0.116883169,-0.272727394,0,0,9.9,0.33,111602,202.914,1.29953,28.6142,427.397,-7.1173,1.45895,457.221,2493.38,129.951,129.951,29.59407832329466,-95.1638621128649191,20908474.3898408823,0.269163520799827916
6.96,0.2722384787069269,-0.03791562054662252,-10.70642773609601,0.05628395469323764,-0.0875539412494425,-2.19678693126885,0.2756320336051125,-0.03659085604683669,-10.70847348476767,0.4875329295,631181.5007,20.2552617258,1318.39855928,20.25348387327116,0.03964134468956448,0.2654188022612889,5.049670467902143,0.1601405636065096,0.09892694487923395,-5.071959187742436,2.21845876194407,2.902640264950906,5.4823005496235,-4.027695866959395,-32.01265634362812,20.25348387327116,0.03964134468956448,0.2654188022612889,1313.809585785244,-108.6846985622105,16.33308613671673,-6.635487794777513,9.973776945450901,16.33308613671673,18.81307965304967,-7.506241140923965,-0.002341787032970166, 2095.444454, -10.7814262, 13.55613036, -10.7814262, 1504.991909, 3.982091675, 13.55613036, 3.982091675, 3150.161126,77.0776535,2479.900201,45.48941509890516,4.227589480096097,35.42605137732227,4.3141665160656,4.3141485059417,0.7141804376422827,0.758772863430941,338.1457010549026,0.9818205836644404,0.007374377427604411,0.0053199287141008,-0.1895934028621503,-0.2699144853086838,0.5118661653181117,0.694847180602054,0.4269971838694679,-0.2700228338140989,0.511689820525603,0.694977052253215,0.4269286751096857,0.75080943117466,0.11213299663027,29.594084167849,29.759632557083,-95.163863541226,-1627169.98437534,-18107917.04091616,10325693.60018433,-1636360.107348831,-18107088.86922001,10325693.60018433,0.029079395960393,4.3141485059417,0,5.90475583,0.999479497,1.52368604,34494363.8,87.30721,3.49,-2.41475583,1,0,-0.523,-0.523,-0.5354648,-0.174,0.348,0,-0.178741691,-0.446854227,-0.446825226,-0.446825226,-0.446825226,0.0061359375,-1,0.66962282,0,338.170609,-338.170609,360,21.8293907,0.380922867,0.146121068,0.133656268,0,0,0,-4.31414868,-4.29790834,-0.515563582,-0.517905369,0,0,0,-0,0,0,0.002,-0.446825226,-0.155942004,-0.155942004,0.116956503,0.116956503,-0.272898507,0,0,9.9,0.33,111529,202.779,1.29953,28.6134,427.416,-7.15542,1.52472,456.574,2491.61,129.95,129.95,29.5940844174260498,-95.1638648406587322,20908474.3838423565,0.275632033605112514
7.08,0.2791484831090031,-0.04830142891315779,-10.96675783381301,0.05843015450832183,-0.08569130300285502,-2.136846298159761,0.28251096009677,-0.04690124607247871,-10.96880467039024,0.5170946905,650035.8702,20.8603179164,1317.75930797,20.85839094793737,0.05910248741150426,0.277304043521255,5.031945126888185,0.1719870443973663,0.09882524645880286,-5.329666037842765,2.136847596394011,2.720629754398718,5.474736824874271,-4.232601535803045,-32.00836263176961,20.85839094793737,0.05910248741150426,0.277304043521255,1313.185467153578,-108.4233073488422,16.67060362960943,-7.260339948165684,10.2240550680779,16.67060362960943,19.201892868749,-8.151083884885622,-0.002309158110169518, 2095.437118,-10.78142043, 13.55616311,-10.78142043, 1504.991405, 3.982146822, 13.55616311, 3.982146822, 3150.154099,77.07757515,2479.89768,45.48941254677972,4.227593777635954,35.42602700669684,4.3144433870912,4.3144253719082,0.7298919814936804,0.7700282027055118,336.846462067699,0.9796061180398477,0.007588238781147194,0.005304678242386837,-0.2007140566075163,-0.2651727613109684,0.5038969763388358,0.700740754526359,0.429806513260472,-0.2652837031023106,0.503716069723108,0.7008708075817519,0.4297380470132162,0.76167981530694,0.16233346162305,29.594090418893,29.759638829564,-95.163866500861,-1627012.364362515,-18107930.06729664,10325695.58062345,-1636360.940788863,-18107087.65725054,10325695.58062345,0.029580764856262,4.3144253719082,-3.2625627255874e-09,5.88207984,0.999479487,1.523686,34494364.6,87.307208,3.49,-2.39207984,1,0,-0.523,-0.523,-0.535739018,-0.174,0.348,0,-0.178861866,-0.447154666,-0.44712415,-0.44712415,-0.44712415,0.00766992187,-1,0.683788235,0,336.871275,-336.871275,360,23.1287254,0.403596257,0.158127772,0.145388754,0,0,0,-4.31442554,-4.29946725,-0.515750571,-0.51805973,0,0,0,-0,0,0,0.002,-0.44712415,-0.156046328,-0.156046328,0.117034746,0.117034746,-0.273081075,0,0,9.9,0.33,111457,202.649,1.29953,28.6129,427.44,-7.18018,1.58938,455.937,2489.88,129.949,129.949,29.59409064273013,-95.1638678061410985,20908474.3776996471,0.282510960096770014
7.2,0.2860846706559949,-0.05852486578960419,-11.21981244438277,0.05630891164573749,-0.08456855318728496,-2.075256406684887,0.2894135291545573,-0.05704822750704121,-11.22186050295945,0.5474177119,668823.7779,21.463241289,1317.09005028,21.46114419844272,0.07998082860131905,0.2891701758310603,5.013764718239979,0.1837407967283848,0.09862305180873357,-5.584879606682089,2.048164470313905,2.526777776053502,5.466889568488956,-4.44004696728872,-32.00400385909828,21.46114419844272,0.07998082860131905,0.2891701758310603,1312.530563640695,-108.172133195338,16.98557165390879,-7.915975716969354,10.46414882674016,16.98557165390879,19.56472061844541,-8.825668727457932,-0.002294609754175003, 2095.429788,-10.78141466, 13.55619584,-10.78141466, 1504.990901, 3.982201929, 13.55619584, 3.982201929, 3150.147077,77.07749685,2479.895161,45.48940999646483,4.227598072127015,35.42600265336061,4.3147173784673,4.3146993700088,0.7457720335688621,0.780802694028764,335.5163652071056,0.977208614241905,0.007804652486618431,0.005278739287560678,-0.2120720315423812,-0.2602765549073049,0.4956755372138605,0.7066836415154049,0.4326200499143126,-0.2603901156831472,0.4954900042745482,0.7068137399921783,0.4325517082116251,0.77196387697502,0.21350803752591,29.594096793565,29.759645226097,-95.163869709993,-1626854.821094017,-18107943.06291471,10325697.60022593,-1636361.85106116,-18107086.41585027,10325697.60022593,0.030082133752131,4.3146993700088,3.2625627224301e-09,5.85886527,0.999479477,1.52368597,34494365.5,87.3072059,3.49,-2.36886527,1,0,-0.523,-0.523,-0.536016177,-0.174,0.348,0,-0.178983235,-0.447458087,-0.44742818,-0.44742818,-0.44742818,0.0061359375,-1,0.698157229,0,335.54108,-335.54108,360,24.4589202,0.426808157,0.170668,0.157651822,0,0,0,-4.31469954,-4.30090399,-0.515922907,-0.518217517,0,0,0,-0,0,0,0.002,-0.44742818,-0.156152435,-0.156152435,0.117114326,0.117114326,-0.273266761,0,0,9.9,0.33,111387,202.522,1.29953,28.6126,427.467,-7.19166,1.65302,455.308,2488.16,129.947,129.947,29.594096990951833,-95.1638710205680667,20908474.3714234605,0.289413529154557259
7.32,0.2925762754437581,-0.06858328459781667,-11.46535068312413,0.05117430329482721,-0.08277448421574246,-2.011276210477859,0.2958688942088608,-0.06702930031301639,-11.46740009717814,0.578490098,687543.6031,22.0639798342,1316.39117354,22.0616894469804,0.1022598018748191,0.301011297810172,4.995136976114829,0.1953168481738272,0.09841698439294905,-5.836563915740577,1.952340190854753,2.320950782735685,5.458788972546647,-4.649745719759649,-31.9994910486081,22.0616894469804,0.1022598018748191,0.301011297810172,1311.845234571404,-107.9320286153136,17.27655941930794,-8.602036591969551,10.69320659227315,17.27655941930795,19.8999158185729,-9.529561966030816,-0.002296254862306502, 2095.422462,-10.78140889, 13.55622854,-10.78140889, 1504.990397, 3.982256999, 13.55622854, 3.982256999, 3150.140061,77.07741861,2479.892643,45.48940744791916,4.227602363638859,35.42597831691901,4.3149906694889,4.3149726567969,0.7618078113798831,0.7911235238896719,334.1562957230993,0.9746209481932264,0.008023276933778127,0.005242221721173422,-0.2236563289549534,-0.2552273752618884,0.4872037910244228,0.7126644978972357,0.4354317011486861,-0.255343579150698,0.4870135696426804,0.7127945030200378,0.4353635676475728,0.78169928433148,0.26554937419741,29.59410328305,29.759651737837,-95.163873179792,-1626697.358243717,-18107956.02904748,10325699.65620014,-1636362.841839491,-18107085.14629235,10325699.65620014,0.030583502648,4.3149726567969,3.262562719216e-09,5.83512758,0.999479467,1.52368593,34494366.5,87.3072036,3.49,-2.34512758,1,0,-0.523,-0.523,-0.536296055,-0.174,0.348,0,-0.179097404,-0.447743511,-0.447716048,-0.447716048,-0.447716048,0.00766992187,-1,0.712550391,0,334.18091,-334.18091,360,25.8190899,0.450543118,0.183741615,0.170445561,0,0,0,-4.31497282,-4.30223003,-0.516081963,-0.518378218,0,0,0,-0,0,0,0.002,-0.447716048,-0.156252901,-0.156252901,0.117189676,0.117189676,-0.273442576,0,0,9.9,0.33,111319,202.398,1.29953,28.6124,427.498,-7.19001,1.71564,454.687,2486.46,129.946,129.946,29.5941034532998657,-95.1638744950550546,20908474.3650252819,0.295868894208860755
7.44,0.2984039226928487,-0.0783802159822938,-11.70306249567633,0.04559596084817355,-0.08022022617955774,-1.944579325343212,0.30165760664479,-0.07674814629146817,-11.7051133961419,0.6102997402,706193.7546,22.662482483,1315.66319948,22.65997337920115,0.1259205769123479,0.3128302352560439,4.976066980630961,0.2067442068910044,0.09825399927965045,-6.083534260041314,1.849287923153431,2.103172185773512,5.450463669869686,-4.861237564585838,-31.99482261247439,22.65997337920115,0.1259205769123479,0.3128302352560439,1311.129973581938,-107.7038556291802,17.54212991379413,-9.318029795026201,10.91036713958142,17.54212991379414,20.20582723854215,-10.26219530988271,-0.002306923205931066, 2095.415141,-10.78140313, 13.55626122,-10.78140313, 1504.989894, 3.982312031, 13.55626122, 3.982312031, 3150.133049,77.07734042,2479.890128,45.48940490110458,4.227606652235711,35.42595399700784,4.3152647726238,4.3152467558912,0.7779431375622398,0.8010231522249108,332.7671721730422,0.9718362852778504,0.008243409123016182,0.00519538332694417,-0.2354554922176705,-0.2500268546908412,0.4784842003956782,0.7186716725355501,0.4382356318238726,-0.25014572421422,0.4782892311161117,0.7188014429115284,0.4381677917465034,0.79094151242018,0.31835677049692,29.59410987799,29.759658355394,-95.163876921238,-1626539.979434491,-18107968.96707493,10325701.74558218,-1636363.916746727,-18107083.84995267,10325701.74558218,0.031084871543869,4.3152467558912,6.5251254318994e-09,5.8108828,0.999479458,1.52368589,34494367.6,87.3072012,3.49,-2.3208828,1,0,-0.523,-0.523,-0.536577669,-0.174,0.348,0,-0.179200097,-0.448000243,-0.447975745,-0.447975745,-0.447975745,0.0061359375,-1,0.726834177,0,332.791684,-332.791684,360,27.2083157,0.47478511,0.197347724,0.183770055,0,0,0,-4.31524693,-4.30345593,-0.516229006,-0.518535929,0,0,0,-0,0,0,0.002,-0.447975745,-0.156343535,-0.156343535,0.117257651,0.117257651,-0.273601187,0,0,9.9,0.33,111253,202.277,1.29953,28.6124,427.531,-7.17535,1.77721,454.073,2484.79,129.945,129.945,29.5941100204426562,-95.1638782405298116,20908474.3585162461,0.301657606644790022
7.56,0.3036190198431547,-0.08785439304859259,-11.93262601728778,0.04119555630411097,-0.07746497065219016,-1.875308894821959,0.3068310078635354,-0.08614365546636288,-11.93467853119423,0.6428342855,724772.6471,23.258698367,1314.90679595,23.25594285107907,0.1509499187479397,0.3246320305198402,4.956552754075566,0.2180709521097857,0.0981313052012634,-6.324567859369339,1.738933380728085,1.873568076882837,5.441938662301902,-5.074022447070922,-31.99003615644232,23.25594285107907,0.1509499187479397,0.3246320305198402,1310.385419812241,-107.4884865186498,17.78085582756382,-10.06331708771745,11.11475887985471,17.78085582756382,20.48081344497308,-11.02285466506138,-0.002321854828199688, 2095.407825,-10.78139737, 13.55629388,-10.78139737, 1504.989391, 3.982367026, 13.55629388, 3.982367026, 3150.126041,77.07726229,2479.887614,45.4894023559859,4.227610937976833,35.42592969329105,4.31554043293,4.3155224242104,0.7941123063991038,0.8105418249750439,331.3499516973167,0.9688481306548781,0.008464286039378974,0.005138601215481665,-0.2474575728603594,-0.244676954028858,0.4695197079965308,0.7246933358446535,0.4410260774062696,-0.2447985100188808,0.4693199342802927,0.7248227276389316,0.4409586174208831,0.7997455700168,0.37185460003994,29.594116568485,29.759665068833,-95.16388094507,-1626382.688221288,-18107981.87848109,10325703.8652362,-1636365.079337923,-18107082.52831109,10325703.8652362,0.031586240439738,4.3155224242104,-3.2625627126361e-09,5.78614763,0.999479448,1.52368584,34494368.7,87.3071987,3.49,-2.29614763,1,0,-0.523,-0.523,-0.536859874,-0.174,0.348,0,-0.179291908,-0.44822977,-0.448207744,-0.448207744,-0.448207744,0.00766992187,-1,0.740965357,0,331.374359,-331.374359,360,28.6256406,0.499517429,0.211484676,0.197624802,0,0,0,-4.31552259,-4.30459131,-0.516365191,-0.518687046,0,0,0,-0,0,0,0.002,-0.448207744,-0.156424503,-0.156424503,0.117318377,0.117318377,-0.27374288,0,0,9.9,0.33,111188,202.159,1.29953,28.6126,427.567,-7.14779,1.83774,453.468,2483.13,129.944,129.944,29.594116682509739,-95.1638822676788863,20908474.3519072793,0.306831007863535454
7.68,0.3083793480649399,-0.09700723810452413,-12.1537513353335,0.03802642864282384,-0.07492638766268671,-1.803814575539487,0.3115468212483394,-0.09521741317696135,-12.1558055855168,0.6760811003,743278.6794,23.8525761026,1314.12277656,23.84954421601208,0.1773381557641418,0.3364202711417548,4.936589055302361,0.2293034292213045,0.09802781670332508,-6.558479271673164,1.62124450521441,1.632321547047873,5.433234857188035,-5.287651695214716,-31.9851635359705,23.84954421601208,0.1773381557641418,0.3364202711417548,1309.612357350701,-107.2867999887129,17.99132859051113,-10.83711532498601,11.30550369125808,17.99132859051114,20.72325251626263,-11.81068103048434,-0.00233991716330656, 2095.400514,-10.78139161, 13.55632652,-10.78139161, 1504.988889, 3.982421986, 13.55632652, 3.982421986, 3150.119039,77.0771842,2479.885101,45.48939981253065,4.227615220916912,35.42590540545849,4.3158180750906,4.3158000630554,0.810264064671993,0.8197207946029225,329.9056286358969,0.9656503690133525,0.008685279288553826,0.005072265720173137,-0.2596501547631349,-0.2391800295031006,0.4603137212345038,0.7307176264539509,0.4437971855697643,-0.2393042909768383,0.4601090896752192,0.7308464935713199,0.4437301936456663,0.80815730462316,0.42598423907424,29.594123344098,29.759671867682,-95.163885261728,-1626225.488073621,-18107994.76485511,10325706.01185611,-1636366.333082801,-18107081.18295252,10325706.01185611,0.032087609335607,4.3158000630554,0,5.76093944,0.999479438,1.52368579,34494370,87.307196,3.49,-2.27093944,1,0,-0.523,-0.523,-0.537141776,-0.174,0.348,0,-0.179375557,-0.448438891,-0.448418641,-0.448418641,-0.448418641,0.0061359375,-1,0.754956155,0,329.92993,-329.92993,360,30,0.5235,0.226147529,0.212005754,0,0,0,-4.31580023,-4.30564498,-0.516491574,-0.518831491,0,0,0,-0,0,0,0.002,-0.448418641,-0.156498106,-0.156498106,0.117373579,0.117373579,-0.273871685,0,0,9.9,0.33,111124,202.044,1.29953,28.6129,427.605,-7.10742,1.89725,452.869,2481.49,129.942,129.942,29.5941234290967508,-95.163886586892275,20908474.3452096358,0.311546821248339378
